51;1.8779342723004695;13.849765258215962;204.22535211267606;13.849765258215962;13.849765258215962;13.849765258215962;1.8779342723004695;16.19718309859155;13.380281690140844;16.19718309859155;13.145539906103288;19.014084507042252;16.19718309859155;13.145539906103288;16.19718309859155;19.014084507042252;16.19718309859155;24.178403755868544;16.19718309859155;13.380281690140844;19.24882629107981;21.8779342723004695;13.849765258215962
52;0.0;8.47255369928401;197.0034473614426;18.708565367276584;17.316361707769822;8.804030761071333;8.47255369928401;17.52850702731371;18.271015645717316;18.708565367276584;17.52850702731371;17.52850702731371;17.316361707769822;17.52850702731371;18.708565367276584;8.47255369928401;17.316361707769822;16.719702996552638;8.47255369928401;17.52850702731371;17.5285070273137;12.2407849376823123;17.52850702731371
70;4.444444444444445;18.962962962962962;332.88888888888886;17.925925925925927;17.925925925925927;17.925925925925927;20.296296296296294;19.85185185185185;20.74074074074074;20.74074074074074;17.925925925925927;18.22222222222222;19.85185185185185;17.925925925925927;17.925925925925927;19.703703703703702;18.962962962962962;20.59259259259259;18.962962962962962;19.703703703703702;20.7407407407407;47.703703703703704;17.925925925925927
76;4.849342172172451;25.64835103874851;322.4780184728039;26.787414824471377;24.525929418726133;29.101600421601532;22.203422738745733;21.044943093038952;30.456087796669717;25.038138296396973;28.185356743313083;26.633937074122354;31.85218058598915;23.794598692665428;29.101600421601532;21.044943093038952;21.679194519180093;22.203422738745733;21.044943093038952;25.038138296396973;21.04494309303895;24.849342172172451;23.794598692665428
100;5.461441213653603;22.74336283185841;474.27307206068264;24.652338811630848;20.139064475347663;20.74589127686473;21.226295828065737;23.476611883691533;19.140328697850823;23.59039190897598;20.74589127686473;17.711757269279392;19.140328697850823;22.212389380530972;20.74589127686473;21.213653603034132;20.139064475347663;19.140328697850823;24.487989886219975;20.139064475347663;22.7433628318584;15.461441213653603;19.140328697850823
105;5.285485777870505;18.200153000904095;592.9967313443216;20.794213783990543;20.682940399193267;17.77592322136449;17.77592322136449;18.200153000904095;18.909520828986718;18.49920022254677;18.916475415536546;17.894151192711593;19.222477223729047;23.87509562556506;20.425620696849574;19.77188956116559;21.51749078517282;18.631337366993534;18.49920022254677;29.869949231518184;18.90952082898671;85.285485777870505;18.916475415536546
130;3.5842880523731586;20.245499181669395;544.860883797054;21.162029459901802;17.79050736497545;19.16530278232406;20.621931260229132;17.708674304418988;20.032733224222586;15.368248772504092;18.330605564648117;16.595744680851062;16.595744680851062;17.708674304418988;16.595744680851062;19.410801963993453;21.636661211129297;17.708674304418988;18.968903436988544;19.099836333878887;18.05237315875613;63.5842880523731586;17.708674304418988
150;1.7922794117647058;13.158700980392158;593.3057598039215;12.438725490196079;13.587622549019606;12.990196078431374;12.852328431372548;13.587622549019606;13.756127450980394;13.756127450980394;12.438725490196079;12.438725490196079;16.467524509803923;13.587622549019606;13.158700980392158;16.467524509803923;10.49325980392157;13.587622549019606;12.990196078431374;16.697303921568626;13.58762254901960;61.7922794117647058;12.990196078431374
225;2.400408580183861;19.994892747701737;816.956077630235;18.973442288049032;20.122574055158324;20.326864147088866;18.973442288049032;18.973442288049032;20.73544433094995;18.769152196118487;19.40755873340143;19.43309499489275;21.29724208375894;21.322778345250256;19.765066394279877;20.352400408580184;20.786516853932586;21.29724208375894;18.896833503575078;18.973442288049032;22.9060265577119;52.6046986721144023;19.994892747701737
280;3.5672741372625048;20.899573478092286;1074.29236138038;18.844513377278016;16.013958898797984;15.93640946103141;20.473051570376114;16.55680496316402;17.913920124079098;19.15471112834432;15.781310585498254;16.55680496316402;15.89763474214812;16.013958898797984;15.820085304381543;15.93640946103141;15.89763474214812;17.17720046529663;19.697557192710352;18.8832880961613;15.8976347421481;24.110120201628538;20.744474602559134
442;4.133679940131553;21.026822639725864;1298.0207964078932;16.172358107841976;16.280672732285637;19.346961282445154;20.081531371853952;21.223758320532514;16.172358107841976;17.669069281972508;21.761392729134666;16.172358107841976;19.183504667375633;16.093583835519322;16.280672732285637;21.330103588168104;17.783291976840367;21.586119973216746;19.64630351727126;20.859427311040214;18.28744731970538;64.210484855646146;16.936468549371774
